match_id,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,first_5_won
2490023053,14,1,104,69,32,63,6,66,18,62,TRUE
2490022631,65,105,109,59,8,44,36,69,37,103,FALSE
2490022597,26,21,37,104,29,44,87,73,69,25,FALSE
2490022533,19,53,32,73,18,2,74,54,44,69,TRUE
2490022411,33,6,42,23,18,68,21,69,4,44,FALSE
2490022402,10,23,52,4,32,2,51,69,8,26,FALSE
2490022140,69,62,63,67,71,45,2,93,58,28,FALSE
2490021877,104,73,109,35,26,98,69,32,113,18,TRUE
2490021868,56,23,94,1,22,53,42,69,85,104,TRUE
2490021472,36,21,4,85,69,93,42,9,29,74,FALSE
2490021439,69,2,62,23,93,113,101,1,12,17,TRUE
2490021392,33,32,74,1,69,41,13,56,21,62,TRUE
2490021387,93,44,69,47,103,41,23,1,26,88,FALSE
2490021224,90,104,109,100,105,9,23,69,1,26,FALSE
2490020843,56,58,30,59,35,44,37,9,34,69,FALSE
2490020762,9,76,5,69,104,87,74,18,59,54,TRUE
2490020647,2,74,32,18,86,21,28,69,5,8,FALSE
2490020322,69,32,74,1,10,34,28,87,44,54,FALSE
2490020254,8,96,63,76,107,93,83,68,11,69,TRUE
2490019726,44,21,28,99,31,71,36,69,2,104,FALSE
2490019122,88,98,74,37,12,11,16,69,89,26,TRUE
2490019084,100,40,74,56,103,69,19,34,30,44,FALSE
2490018901,14,18,32,68,36,26,69,102,28,94,TRUE
2490018765,96,74,22,86,8,26,14,71,69,4,FALSE
2490018501,41,77,98,32,5,104,1,69,46,21,TRUE
2490018467,5,18,104,39,2,56,93,74,69,21,TRUE
2490018359,54,9,7,71,46,48,18,69,2,87,FALSE
2490018318,102,11,62,69,30,14,22,59,104,28,FALSE
2490018074,111,26,8,86,74,10,6,64,44,69,TRUE
2490017895,104,18,97,14,4,32,69,1,11,44,TRUE
2490017799,44,20,21,61,53,80,18,70,1,69,TRUE
2490017731,85,6,36,104,69,63,49,2,94,40,FALSE
2490017550,2,94,25,32,30,79,63,59,69,93,TRUE
2490017522,20,99,60,46,94,84,89,69,10,56,TRUE
2490017346,69,71,32,94,98,2,93,74,19,42,TRUE
2490017334,69,68,67,96,21,56,99,74,66,63,FALSE
2490017310,102,15,1,99,73,69,74,48,58,35,FALSE
2490017278,113,11,44,103,41,74,36,69,5,35,TRUE
2490017151,17,44,111,69,104,8,75,21,41,1,FALSE
2490016991,56,34,18,76,82,7,75,74,69,94,FALSE
2490016758,73,5,93,71,36,62,98,22,69,35,TRUE
2490016654,18,23,69,46,44,34,14,30,67,17,FALSE
2490016650,107,60,79,7,44,35,69,42,58,94,TRUE
2490016574,49,6,92,7,69,41,23,22,14,68,TRUE
2490016537,97,14,8,2,18,32,42,69,74,28,FALSE
2490016088,104,8,2,23,69,26,81,88,1,46,TRUE
2490015703,19,37,26,69,6,9,74,54,93,75,FALSE
2490015667,58,97,68,69,1,112,7,21,26,38,TRUE
2490015546,58,26,1,29,109,18,80,9,77,69,TRUE
2490015363,35,57,69,8,106,81,87,33,2,21,TRUE
2490015305,62,39,47,98,101,22,92,9,53,69,FALSE
2490014760,74,10,21,69,77,32,22,39,14,6,TRUE
2490014248,69,35,39,47,44,73,32,34,74,19,TRUE
2490014177,22,32,9,69,58,14,93,42,44,39,TRUE
2490013961,11,26,73,102,23,74,61,69,98,36,TRUE
2490013951,53,8,4,98,11,103,69,30,73,18,FALSE
2490013539,5,69,93,101,85,74,8,27,9,107,TRUE
2490013467,19,69,93,78,17,74,4,42,43,39,TRUE
2490013198,109,86,51,62,103,81,39,32,9,69,TRUE
2490012976,74,69,93,49,66,86,22,60,34,42,FALSE
2490012899,26,87,28,93,11,98,69,23,37,106,TRUE
2490012597,2,9,28,21,36,51,61,20,42,69,FALSE
2490012539,93,69,2,42,27,35,98,75,18,99,FALSE
2490012300,8,29,69,92,17,60,86,109,41,22,FALSE
2490012299,23,6,74,21,69,42,32,93,9,77,TRUE
2490012286,70,104,26,14,2,44,21,32,93,69,TRUE
2490012018,86,14,2,18,36,8,75,28,15,69,FALSE
2490011893,13,56,11,35,15,101,69,21,6,53,TRUE
2490011670,44,32,74,26,41,54,13,69,59,110,TRUE
2490011478,69,60,4,8,14,74,59,99,100,18,FALSE
2490011476,73,69,82,61,26,46,93,37,99,41,FALSE
2490011359,14,69,53,41,74,28,34,2,104,19,TRUE
2490011280,95,44,40,11,69,30,31,63,9,49,FALSE
2490011079,63,10,69,70,22,35,62,74,44,60,TRUE
2490010990,69,30,41,44,71,111,70,48,102,49,FALSE
2490147061,27,59,26,49,21,9,39,61,75,72,TRUE
2490138100,29,49,35,4,38,65,41,48,20,113,TRUE
2490131704,77,47,78,38,74,6,11,49,33,29,TRUE
2490122154,53,105,81,113,49,56,21,39,101,77,FALSE
2490111922,26,7,57,77,49,23,43,34,73,95,TRUE
2490107170,93,2,9,59,8,29,98,14,49,97,TRUE
2490097542,6,20,48,74,41,49,106,10,97,18,TRUE
2490097131,49,93,37,95,84,10,70,14,98,67,TRUE
2490089319,63,49,8,16,6,95,13,44,86,77,TRUE
2490088123,17,12,6,77,54,58,106,52,49,107,TRUE
2490086206,72,49,60,81,105,110,43,78,48,95,FALSE
2490086181,18,21,2,70,53,29,98,42,49,14,TRUE
2490084959,104,57,44,45,48,32,49,70,73,62,TRUE
2490083572,2,49,8,62,57,20,104,93,30,19,TRUE
2490082960,27,49,19,102,66,89,90,60,73,47,TRUE
2490082313,96,74,111,42,49,17,113,95,14,35,TRUE
2490081866,87,32,44,36,49,62,99,25,41,1,TRUE
2490081426,49,31,46,27,104,86,47,99,6,74,TRUE
2490081422,56,9,2,37,81,50,41,14,46,49,TRUE
2490081229,4,57,65,71,12,60,94,44,49,62,FALSE
2490081159,104,26,35,28,102,31,49,1,8,14,TRUE
2490080875,9,36,27,49,104,21,25,26,75,42,TRUE
2490079988,62,82,42,36,18,31,49,76,2,74,FALSE
2490079538,110,59,42,13,18,8,7,32,49,14,TRUE
2490079334,107,45,42,79,94,112,33,57,7,49,FALSE
2490079333,23,35,8,38,62,17,92,67,32,49,TRUE
2490078176,98,21,74,68,93,49,56,2,54,50,TRUE
2490077865,4,49,11,41,7,98,18,9,109,90,TRUE
2490076128,72,40,16,19,49,109,9,53,52,11,TRUE
2490075920,89,52,93,49,54,37,45,58,95,70,FALSE
2490074685,69,10,27,35,88,6,32,101,49,57,FALSE
2490074511,22,70,75,41,82,1,49,109,100,84,TRUE
2490073606,91,46,6,20,29,11,44,30,49,33,TRUE
2490073388,61,59,1,93,60,99,20,40,49,102,FALSE
2490073283,74,40,33,93,49,106,99,62,32,75,TRUE
2490073092,63,1,16,18,2,67,57,62,74,49,FALSE
2490072928,74,26,47,57,14,49,27,93,21,56,TRUE
2490072332,73,49,29,56,101,69,100,67,62,32,TRUE
2490072308,11,104,46,49,74,101,53,73,42,56,TRUE
2490072161,85,54,22,5,48,8,49,75,62,21,TRUE
2490072116,23,49,2,5,20,96,59,56,21,14,TRUE
2490071184,7,98,112,49,12,74,26,54,42,19,TRUE
2490070698,59,49,62,77,19,14,17,10,84,42,FALSE
2490070536,87,49,6,9,41,28,5,12,80,102,TRUE
2490069946,49,36,85,8,55,99,93,26,73,32,TRUE
2490069850,21,25,49,32,2,30,22,47,5,70,FALSE
2490069032,35,41,49,25,104,50,71,36,62,74,TRUE
2490068968,99,42,54,49,33,36,21,44,34,113,TRUE
2490068681,59,49,84,21,60,8,73,37,9,68,FALSE
2490068495,62,23,96,5,81,1,69,74,90,49,TRUE
2490068172,3,95,5,93,74,98,21,41,49,44,FALSE
2490068081,61,91,98,23,5,8,70,49,39,41,FALSE
2490067871,19,32,94,28,49,77,96,14,37,86,TRUE
2490067722,54,1,70,61,44,12,20,71,49,59,FALSE
2490067325,19,25,76,53,67,50,104,49,56,93,FALSE
2490067302,38,49,70,56,66,14,46,7,59,54,FALSE
2490066895,1,21,7,46,42,30,80,49,73,44,FALSE
2490066747,85,61,18,95,44,26,42,49,8,32,TRUE
2490066410,74,60,23,49,32,48,30,20,53,102,FALSE
2490066317,7,8,36,48,49,97,46,73,94,2,TRUE
2490066143,101,97,72,70,104,49,96,57,41,53,FALSE
2490065951,99,74,71,37,12,19,8,42,49,20,TRUE
2490065436,62,93,30,19,10,12,36,32,101,49,FALSE
2490064693,49,75,59,6,16,18,14,102,9,8,FALSE
2490064340,1,104,5,83,22,14,94,44,4,49,TRUE
2490064178,54,88,99,102,49,42,92,113,111,87,TRUE
2490064177,49,6,104,41,31,62,73,74,1,100,TRUE
2490063726,93,85,36,32,49,17,98,9,54,29,TRUE
2490063671,54,44,71,73,21,32,35,49,36,25,FALSE
2490063534,31,81,85,75,32,49,112,46,28,9,TRUE
2490063250,4,6,20,105,62,32,49,70,3,22,FALSE
2490063248,25,7,82,42,95,38,49,12,102,9,FALSE
2490062471,64,42,52,104,43,62,112,12,49,86,TRUE
2490062454,112,2,63,94,88,67,50,49,48,85,TRUE
2490062222,29,104,14,98,1,49,33,2,3,50,FALSE
2490061973,20,49,93,9,76,21,71,1,36,75,FALSE
2490061958,48,84,70,68,49,39,23,100,1,33,TRUE
2490061141,96,84,54,19,18,104,75,49,36,28,FALSE
2490060967,71,11,106,1,99,8,49,104,2,109,FALSE
2490060860,40,81,70,49,30,7,73,13,32,22,TRUE
2490060425,76,106,26,32,8,42,28,87,49,9,FALSE
2490059779,42,56,49,9,36,62,84,48,8,35,FALSE
2490059696,69,5,2,49,16,35,76,99,59,30,FALSE
2490059665,100,67,49,59,8,32,93,48,35,112,FALSE
2490059454,10,38,44,73,21,18,49,60,43,37,FALSE
2490059368,91,34,73,99,62,6,25,49,10,14,FALSE
2490058062,49,54,2,74,40,73,8,34,9,103,TRUE
2490058012,21,59,49,32,42,73,11,57,12,44,FALSE
2490057942,32,49,25,44,42,80,15,11,37,95,TRUE
2490057631,87,2,106,100,101,49,14,73,22,45,FALSE
2490057543,39,28,27,44,7,21,49,57,86,112,TRUE
2490057498,93,104,44,87,18,90,49,14,74,16,FALSE
2490057468,54,9,107,39,21,64,98,41,49,50,FALSE
2490057379,49,1,63,36,42,73,18,59,14,95,FALSE
2490057378,27,35,67,14,32,90,44,49,70,6,TRUE
2490057329,103,14,22,20,36,44,5,49,28,86,TRUE
2490057328,70,84,53,49,55,18,109,48,47,97,TRUE
2490057128,88,80,49,111,64,9,44,35,61,62,FALSE
2490057033,49,21,35,2,26,64,42,36,5,99,FALSE
2490056890,29,49,91,6,98,56,52,21,70,74,FALSE
2490056858,96,15,49,75,97,19,104,7,42,46,TRUE
2490056692,54,32,49,101,90,41,67,10,44,99,TRUE
2490056679,88,84,8,36,9,60,98,21,49,86,TRUE
2490056584,104,44,70,7,13,4,14,35,54,49,TRUE
2490056455,14,18,70,86,105,22,25,37,49,44,TRUE
2490056223,49,43,73,71,84,70,88,95,19,40,TRUE
2490056110,7,49,73,59,35,80,72,32,21,14,TRUE
2490056000,21,73,16,109,26,49,36,62,8,50,FALSE
2490055992,59,14,22,6,49,4,98,73,44,2,TRUE
2490055982,44,84,107,2,43,10,93,1,49,86,TRUE
2490055910,80,65,104,110,46,89,36,49,77,73,FALSE
2490055866,59,39,10,49,9,31,15,60,104,101,FALSE
2490055695,49,93,28,101,8,35,77,18,30,44,FALSE
2490055660,32,93,19,36,74,62,49,44,79,73,FALSE
2490055551,46,106,16,44,27,104,49,29,21,19,TRUE
2490055516,63,18,14,49,65,100,44,57,104,21,TRUE
2490055471,8,65,74,63,49,98,44,18,86,14,TRUE
2490055280,31,14,54,43,8,74,19,9,86,49,TRUE
2490055065,75,88,69,49,8,98,4,12,43,2,FALSE
2490054869,107,49,56,44,53,14,93,54,27,8,FALSE
2490054846,16,67,21,8,63,18,32,49,51,39,TRUE
2490054821,49,103,18,63,30,23,46,34,107,16,TRUE
2490054819,100,17,51,32,60,104,49,41,5,48,FALSE
2490054773,81,42,62,37,19,103,9,95,99,49,TRUE
2490054731,77,75,104,101,49,76,8,13,57,18,TRUE
2490054717,44,14,80,104,5,77,62,49,59,35,TRUE
2490054683,22,54,86,32,35,49,50,14,47,70,FALSE
2490054605,49,32,11,42,7,62,104,28,12,6,TRUE
2490054603,41,27,35,102,10,18,49,6,4,1,TRUE
2490054142,54,5,63,57,104,60,106,49,31,25,FALSE
2490054107,7,8,49,96,11,110,17,97,101,21,TRUE
2490054022,4,22,23,16,35,88,49,1,44,63,TRUE
2490053961,74,6,33,7,93,104,9,49,21,14,TRUE
2490053844,25,85,27,43,35,49,16,92,11,59,TRUE
2490053659,30,84,17,49,1,26,74,28,10,98,FALSE
2490053654,100,8,63,89,98,49,70,93,12,76,FALSE
2490053602,13,49,68,18,106,14,56,62,22,44,TRUE
2490053585,96,110,97,46,8,85,50,49,59,75,FALSE
2490053504,16,19,104,49,30,21,99,7,42,51,FALSE
2490053490,49,9,74,44,57,25,100,86,29,8,TRUE
2490053376,21,17,71,5,95,32,57,49,104,54,FALSE
2490053334,88,2,94,8,86,49,9,41,93,62,TRUE
2490053321,19,71,49,62,7,99,44,50,35,59,FALSE
2490053114,44,99,49,93,82,11,70,7,46,54,TRUE
2490053037,99,60,2,28,71,46,49,105,66,78,TRUE
2490052999,34,19,44,1,113,49,58,106,8,32,FALSE
2490052927,28,9,21,26,74,73,42,49,5,54,TRUE
2490052920,37,49,2,47,94,11,6,32,93,14,FALSE
2490052918,31,86,85,49,8,103,18,43,21,36,TRUE
2490052803,7,93,37,49,26,56,4,25,74,35,TRUE
2490052758,34,62,19,104,9,37,43,49,83,1,FALSE
2490052678,33,18,99,22,56,7,84,6,65,49,TRUE
2490052362,62,47,54,30,6,32,57,49,36,53,FALSE
2490052201,74,44,49,25,103,8,5,41,17,104,TRUE
2490051903,18,90,14,49,22,16,32,63,37,1,FALSE
2490051802,109,42,67,45,5,8,18,110,49,22,TRUE
2490051788,39,2,49,8,1,5,77,28,44,17,FALSE
2490051666,49,88,42,68,80,18,74,37,7,57,FALSE
2490051622,109,32,68,90,19,72,74,4,8,49,TRUE
2490051464,12,57,7,85,49,46,1,65,106,5,TRUE
2490051291,71,21,17,86,8,104,57,14,49,30,TRUE
2490051052,50,73,14,105,10,111,83,49,25,110,TRUE
2490050696,59,57,74,19,6,56,16,14,62,49,TRUE
2490050686,106,86,54,6,14,9,57,104,74,49,FALSE
2490050555,63,86,44,49,13,41,74,104,85,68,TRUE
2490050367,44,49,29,53,30,93,110,66,34,40,FALSE
2490050168,56,8,46,9,57,104,74,49,62,36,TRUE
2490050165,8,9,41,97,30,2,53,60,20,49,FALSE
2490050019,88,23,44,49,56,8,29,30,74,32,TRUE
2490049976,59,14,57,30,21,47,22,49,29,32,TRUE
2490049848,44,40,104,41,39,49,64,94,5,57,TRUE
2490049360,26,56,49,63,53,62,9,8,17,21,TRUE
2490049359,50,11,1,102,43,29,57,104,56,49,TRUE
2490049289,75,93,49,86,101,40,63,14,104,80,TRUE
2490049261,36,93,22,23,18,53,49,45,50,59,TRUE
2490049182,11,98,2,93,55,49,37,4,18,7,FALSE
2490049117,17,11,14,9,12,98,49,40,4,75,FALSE
2490049105,103,35,7,106,44,28,11,49,93,8,TRUE
2490049027,14,62,7,8,98,68,97,49,85,32,TRUE
2490049024,44,7,30,9,49,56,73,35,54,42,FALSE
2490048756,49,75,54,70,101,48,71,109,94,57,TRUE
2490048743,1,8,49,98,75,43,104,9,36,93,TRUE
2490048654,46,14,18,49,4,22,71,75,89,105,TRUE
2490048504,59,49,62,36,47,32,44,6,35,21,TRUE
2490048388,4,25,10,49,96,32,35,101,90,12,TRUE
2490048356,63,79,49,91,98,71,104,93,54,5,FALSE
2490048349,2,9,6,4,18,8,35,49,21,26,FALSE
2490048256,54,8,22,6,31,49,14,41,46,7,TRUE
2490048036,63,93,49,1,81,42,71,54,6,46,FALSE
2490048026,98,62,48,83,81,104,76,49,52,102,FALSE
2490047811,5,54,49,22,93,74,53,98,28,8,TRUE
2490047802,76,36,1,99,109,71,35,49,53,44,TRUE
2490047607,93,74,102,35,57,84,11,72,54,49,TRUE
2490047596,86,59,49,8,29,85,21,39,93,62,TRUE
2490047569,104,49,100,26,14,32,63,12,21,60,FALSE
2490047320,36,43,104,62,71,14,21,49,18,84,FALSE
2490047266,75,42,49,36,9,3,55,8,106,87,TRUE
2490047200,99,2,89,49,6,45,12,14,44,50,TRUE
2490047190,74,44,49,61,21,9,35,28,99,104,FALSE
2490047184,40,93,62,71,11,49,7,32,22,74,TRUE
2490046894,31,112,49,35,14,22,104,44,66,51,TRUE
2490046814,93,62,34,105,10,47,14,49,73,44,FALSE
2490046684,49,34,8,59,45,70,42,23,95,6,FALSE
2490046466,46,49,75,102,99,35,44,34,81,9,TRUE
2490046436,32,49,113,18,33,110,35,85,98,21,FALSE
2490046408,49,14,56,40,104,32,88,42,74,57,TRUE
2490046268,49,32,94,14,57,93,99,30,59,75,TRUE
2490046213,105,49,11,42,96,47,95,54,14,32,TRUE
2490046199,4,9,70,39,8,49,73,104,31,95,FALSE
2490046127,5,60,55,104,49,71,56,26,44,19,FALSE
2490045987,88,60,8,49,5,86,96,59,38,23,TRUE
2490045946,9,35,44,104,20,27,8,49,6,32,TRUE
2490045820,53,36,93,14,74,49,28,98,107,68,FALSE
2490045800,84,21,49,25,93,106,86,34,67,20,TRUE
2490045751,49,98,93,1,74,41,33,5,12,14,TRUE
2490045746,11,9,105,71,20,53,49,21,74,8,FALSE
2490045737,40,35,49,99,44,30,67,23,4,83,TRUE
2490045565,104,28,30,29,44,49,96,32,97,40,TRUE
2490045324,51,4,70,18,49,50,85,28,23,88,TRUE
2490045264,2,21,49,5,8,34,44,26,23,69,TRUE
2490045203,2,33,43,41,49,87,28,42,75,31,FALSE
2490044884,49,14,73,9,26,98,39,34,1,37,TRUE
2490044858,93,68,49,2,104,6,14,5,1,71,TRUE
2490044767,102,21,35,72,112,49,30,8,104,20,FALSE
2490044655,101,36,22,39,49,57,44,21,14,104,TRUE
2490044577,19,64,103,47,71,49,57,110,94,14,FALSE
2490044452,18,34,49,54,23,35,93,73,74,5,TRUE
2490044445,14,36,63,9,16,25,93,49,7,20,TRUE
2490044442,14,59,62,97,43,45,18,49,2,35,FALSE
2490044110,35,32,100,95,49,71,98,21,8,93,TRUE
2490044098,54,13,1,33,5,104,21,49,93,62,TRUE
2490044058,104,2,78,58,47,14,49,94,35,39,FALSE
2490044039,28,6,62,21,48,41,44,9,42,49,TRUE
2490043888,32,30,82,28,8,7,95,84,49,72,TRUE
2490144561,39,6,66,95,52,105,86,25,82,53,TRUE
2490139825,77,61,6,29,94,22,91,92,62,45,TRUE
2490136774,33,41,45,68,63,6,53,20,48,38,FALSE
2490135410,101,37,2,52,6,17,91,80,7,105,TRUE
2490135134,6,64,49,78,52,4,79,74,55,62,TRUE
2490131845,5,86,91,92,38,109,12,25,6,40,FALSE
2490131083,102,95,33,70,6,61,51,111,105,68,TRUE
2490124711,6,70,38,101,21,74,111,52,55,84,TRUE
2490116676,80,38,41,21,56,6,75,5,47,53,TRUE
2490104553,102,76,109,68,113,53,9,6,33,80,FALSE
2490103509,63,71,52,16,74,6,20,53,48,38,TRUE
2490103198,6,5,96,106,57,59,70,16,17,111,TRUE
2490100180,48,16,6,82,52,73,61,64,62,3,TRUE
2490098895,44,5,6,98,32,73,14,74,26,21,TRUE
2490098590,44,74,68,70,62,35,6,67,30,21,TRUE
2490097592,98,44,9,6,47,27,62,8,14,32,TRUE
2490094663,85,5,36,6,84,49,32,18,46,56,TRUE
2490094506,77,6,9,43,98,76,74,93,59,65,TRUE
2490094366,95,48,78,6,73,42,56,75,21,4,TRUE
2490094163,53,48,27,6,20,98,99,9,23,57,TRUE
2490093390,35,104,36,93,25,100,6,73,95,19,TRUE
2490093001,6,35,103,21,67,55,105,53,13,39,TRUE
2490092962,73,89,99,27,51,48,77,59,4,6,FALSE
2490092479,14,78,94,57,47,21,39,6,38,2,TRUE
2490092099,20,83,33,2,6,54,85,82,61,3,TRUE
2490091964,2,22,6,49,48,16,46,7,18,70,TRUE
2490091669,14,104,93,32,87,6,69,67,62,28,TRUE
2490091656,27,70,101,57,65,99,6,73,7,44,TRUE
2490091394,74,8,6,90,42,43,31,18,112,2,TRUE
2490090143,36,48,95,99,62,6,19,44,4,40,TRUE
2490088919,22,44,95,6,70,32,84,36,48,47,FALSE
2490088908,9,67,66,6,111,93,112,21,53,34,FALSE
2490088758,93,2,11,14,57,19,104,6,44,75,TRUE
2490087775,91,62,112,90,105,64,38,66,45,6,FALSE
2490086361,5,6,12,95,11,62,35,32,73,44,TRUE
2490084850,6,38,20,48,53,33,45,94,63,11,TRUE
2490083725,109,95,64,73,14,106,6,30,62,29,TRUE
2490083043,6,38,35,48,18,98,33,30,14,9,TRUE
2490081964,22,23,62,81,63,110,51,32,6,83,TRUE
2490080143,70,71,28,2,57,102,20,6,30,53,FALSE
2490079659,59,44,93,6,5,19,63,70,41,39,TRUE
2490077781,6,40,97,32,5,4,61,104,94,84,TRUE
2490077250,6,7,57,11,44,73,5,77,17,32,TRUE
2490075825,8,44,95,104,6,14,61,70,93,28,TRUE
2490075454,57,6,53,42,34,8,81,98,68,33,TRUE
2490074965,97,64,35,98,26,48,25,6,7,66,FALSE
2490074886,28,20,55,37,6,93,18,74,106,7,TRUE
2490074116,6,73,44,53,104,21,4,1,32,89,TRUE
2490073796,6,72,74,68,70,46,61,17,93,60,TRUE
2490071774,14,22,88,6,44,74,65,72,21,18,TRUE
2490071617,6,20,74,70,7,8,26,82,107,109,TRUE
2490071069,11,62,74,44,4,80,98,70,56,6,FALSE
2490070833,6,35,41,14,95,2,93,40,39,8,TRUE
2490070682,32,14,19,6,39,74,68,102,21,106,TRUE
2490070674,6,14,8,21,9,92,93,7,36,52,TRUE
2490070456,71,35,26,4,48,6,25,70,112,5,TRUE
2490070002,44,63,54,12,87,9,42,6,104,67,FALSE
2490069818,35,102,62,21,6,25,58,93,32,1,TRUE
2490069398,53,42,105,72,83,36,9,2,6,22,FALSE
2490068543,30,5,44,73,29,6,74,2,62,53,TRUE
2490068400,6,2,18,86,64,28,10,104,90,97,FALSE
2490068224,44,6,20,10,35,93,27,71,8,70,FALSE
2490066624,106,88,98,53,80,111,35,5,6,21,FALSE
2490066619,26,6,9,44,35,11,93,77,25,18,TRUE
2490066615,6,59,68,71,37,93,73,26,8,45,TRUE
2490066577,1,27,10,13,2,6,74,21,9,8,FALSE
2490066481,98,2,74,21,28,6,14,55,32,86,FALSE
2490066374,35,86,59,8,4,14,22,6,44,26,FALSE
2490066315,14,74,44,46,65,2,8,36,48,6,FALSE
2490066186,74,32,100,73,99,8,66,4,5,6,TRUE
2490066103,20,59,25,2,93,6,104,95,82,35,FALSE
2490066076,6,104,5,34,14,20,8,9,75,76,TRUE
2490065927,76,18,60,6,7,14,9,82,74,41,TRUE
2490065707,6,60,98,87,92,99,42,71,59,30,FALSE
2490065646,30,6,95,56,45,17,44,98,18,43,TRUE
2490065378,6,36,30,41,96,93,8,78,21,105,TRUE
2490065163,8,46,36,102,104,44,63,6,1,13,TRUE
2490065125,6,35,2,45,60,110,59,14,18,15,FALSE
2490065031,1,102,106,8,48,82,6,32,30,10,TRUE
2490064740,6,1,104,60,87,94,99,37,98,18,FALSE
2490064635,64,17,93,6,5,38,10,44,21,101,TRUE
2490064448,42,8,100,21,52,6,51,74,59,53,FALSE
2490064170,74,89,71,44,12,6,56,4,32,5,FALSE
2490064142,97,95,1,57,59,44,90,88,32,6,FALSE
2490063929,68,38,25,106,20,30,6,96,90,36,FALSE
2490063709,32,18,28,6,85,97,94,104,17,38,TRUE
2490063323,54,58,104,21,6,72,16,32,44,31,FALSE
2490063071,6,86,96,59,81,41,7,28,109,104,TRUE
2490062898,62,98,6,11,85,60,63,73,3,44,FALSE
2490062784,28,43,6,84,7,44,35,29,89,36,TRUE
2490062618,30,72,42,53,6,106,93,62,81,19,TRUE
2490062357,26,22,77,54,47,25,98,6,44,74,FALSE
2490062313,44,64,25,99,6,109,77,8,91,63,TRUE
2490061516,11,32,44,59,21,48,35,104,36,6,FALSE
2490061468,6,30,67,95,35,99,44,1,54,11,TRUE
2490061456,57,6,8,23,38,86,98,76,5,70,FALSE
2490061422,87,71,6,78,70,61,85,103,59,18,TRUE
2490061421,48,14,70,56,57,19,95,110,16,6,TRUE
2490061177,99,6,38,64,88,42,104,53,56,14,TRUE
2490061144,7,5,93,6,18,32,100,70,98,37,FALSE
2490061056,10,62,84,18,14,6,44,104,86,70,TRUE
2490061052,76,12,28,48,6,21,101,25,99,7,FALSE
2490060972,18,70,35,43,6,59,104,2,60,95,TRUE
2490060904,74,93,12,104,6,44,5,4,102,2,FALSE
2490060793,32,44,1,8,4,33,73,6,3,31,FALSE
2490060739,105,8,41,58,97,2,42,101,81,6,FALSE
2490060680,2,8,35,36,70,44,93,105,6,84,TRUE
2490060578,42,31,97,6,16,57,67,54,106,1,TRUE
2490060430,74,2,16,70,53,102,6,48,20,99,TRUE
2490060403,6,8,73,63,44,94,98,106,54,62,TRUE
2490060367,6,37,22,86,16,40,8,48,93,63,TRUE
2490060031,54,2,19,26,109,39,22,41,20,6,FALSE
2490059460,93,99,113,36,14,6,74,54,7,18,TRUE
2490160910,60,40,107,111,8,38,41,50,2,51,FALSE
2490142388,107,32,110,29,42,73,20,12,93,57,FALSE
2490130776,107,46,31,93,41,86,73,58,74,105,TRUE
2490129685,100,63,101,83,30,42,56,107,28,50,TRUE
2490127328,86,13,16,107,36,55,37,22,83,35,FALSE
2490114100,58,72,56,19,10,13,65,70,107,105,TRUE
2490107815,77,2,73,54,13,107,39,29,35,58,TRUE
2490107657,37,104,107,97,66,61,56,46,62,32,TRUE
2490101537,53,25,1,59,26,99,61,55,102,107,FALSE
2490100175,53,3,99,8,7,20,56,107,85,9,TRUE
2490099569,30,8,71,104,48,107,86,85,27,23,TRUE
2490097397,50,98,47,34,35,107,106,1,5,71,TRUE
2490096772,9,107,74,4,100,18,99,110,2,34,FALSE
2490096172,75,5,107,72,61,38,63,81,9,28,TRUE
2490096022,67,59,107,39,16,17,14,103,28,104,FALSE
2490094588,38,35,14,107,37,106,7,74,67,101,TRUE
2490093127,99,43,5,70,107,54,36,105,17,65,TRUE
2490090388,43,98,2,8,50,21,59,25,107,32,TRUE
2490090023,9,110,19,73,55,7,94,50,21,107,TRUE
2490089888,62,93,78,103,4,107,71,3,1,51,TRUE
2490089115,85,46,11,62,107,20,61,55,112,64,FALSE
2490088787,53,54,11,104,107,84,8,14,56,23,FALSE
2490088283,52,11,27,49,67,23,107,93,41,57,FALSE
2490088178,17,42,14,48,44,74,95,94,41,107,TRUE
2490088022,109,5,7,12,2,97,16,44,107,74,TRUE
2490087781,62,52,73,47,25,107,16,48,11,96,FALSE
2490087164,47,62,6,59,93,22,4,44,32,107,FALSE
2490087122,19,12,5,109,88,63,60,7,107,86,TRUE
2490086914,8,75,19,37,84,86,59,93,48,107,TRUE
2490086002,84,33,18,62,35,94,107,74,57,58,TRUE
2490084883,2,29,37,8,30,14,107,7,71,93,TRUE
2490082252,18,22,21,75,44,29,23,107,14,94,FALSE
2490081580,8,81,90,80,52,93,107,9,104,74,TRUE
2490080407,2,42,100,32,93,106,54,107,64,46,TRUE
2490080290,26,14,99,44,73,8,16,107,79,50,TRUE
2490080260,2,26,106,88,8,89,11,35,107,21,TRUE
2490080180,99,107,39,112,1,95,17,41,23,19,TRUE
2490079396,37,77,13,97,36,52,14,61,35,107,TRUE
2490078982,98,107,5,18,8,54,14,93,7,6,TRUE
2490078376,107,48,53,6,22,23,44,98,99,104,FALSE
2490078137,104,46,107,63,97,53,74,93,35,32,FALSE
2490077731,70,85,22,54,48,2,69,68,47,107,TRUE
